high,UK,low,medium,medium,medium,NaN,good,winter,bad,weekend
low,Europe,low,medium,high,low,increased,bad,NaN,good,working
low,US,low,low,low,NaN,regular,NaN,winter,bad,holiday
low,UK,low,low,low,medium,regular,bad,spring,bad,weekend
low,Europe,low,low,low,NaN,NaN,bad,winter,bad,working
high,Europe,low,medium,high,medium,regular,good,fall,good,weekend
high,Europe,low,low,low,medium,regular,good,spring,good,working
low,US,low,low,low,medium,regular,NaN,fall,NaN,weekend
NaN,Europe,low,low,low,medium,increased,bad,winter,NaN,working
high,Europe,low,low,low,medium,regular,good,NaN,good,working
low,US,high,high,high,medium,regular,good,summer,good,working
high,Europe,NaN,low,medium,low,regular,good,summer,good,weekend
high,Europe,low,low,high,medium,regular,good,spring,NaN,working
low,UK,low,medium,high,medium,regular,good,summer,good,working
low,Europe,NaN,low,low,medium,regular,bad,winter,bad,working
low,Europe,low,low,low,low,regular,bad,winter,bad,NaN
low,UK,low,low,low,low,NaN,bad,winter,bad,working
low,Europe,low,low,low,medium,regular,good,winter,NaN,working
low,US,low,NaN,high,low,regular,bad,winter,bad,NaN
NaN,US,low,low,low,medium,regular,good,summer,good,working
low,Europe,low,medium,high,medium,regular,bad,winter,NaN,working
low,Europe,low,medium,NaN,low,regular,good,NaN,bad,working
low,UK,low,low,NaN,NaN,regular,bad,winter,NaN,working
high,US,low,low,low,low,regular,good,fall,bad,working
NaN,UK,high,medium,high,low,regular,bad,fall,bad,holiday
high,US,low,low,medium,low,regular,bad,spring,bad,weekend
high,UK,low,high,high,medium,regular,good,summer,good,working
low,US,low,high,high,low,regular,good,winter,bad,working
high,Europe,low,low,low,low,regular,good,fall,good,NaN
high,NaN,low,low,medium,low,regular,good,fall,good,weekend
low,Europe,low,low,low,NaN,regular,good,fall,NaN,weekend
low,NaN,low,low,high,medium,regular,good,summer,good,working
high,Europe,low,medium,NaN,medium,regular,bad,winter,bad,NaN
low,NaN,low,low,low,low,regular,bad,fall,bad,working
low,UK,low,medium,high,medium,regular,bad,fall,bad,working
low,Europe,low,low,low,low,regular,good,summer,good,weekend
high,UK,low,NaN,medium,low,regular,bad,winter,bad,working
low,Europe,low,low,low,low,regular,bad,NaN,bad,working
high,Europe,low,medium,low,medium,regular,good,summer,good,working
low,US,low,low,low,medium,regular,good,spring,good,working
high,US,low,low,low,medium,regular,good,spring,bad,weekend
low,Europe,low,medium,low,medium,regular,bad,winter,bad,weekend
low,US,low,low,medium,medium,increased,bad,winter,bad,working
low,UK,low,low,medium,medium,NaN,bad,fall,bad,NaN
low,UK,low,medium,low,medium,NaN,good,fall,good,working
NaN,Europe,low,medium,medium,medium,regular,bad,spring,bad,weekend
low,Europe,low,NaN,high,medium,regular,good,summer,good,weekend
low,Europe,low,NaN,high,medium,regular,good,fall,NaN,weekend
high,NaN,low,low,medium,medium,regular,good,winter,good,working
high,Europe,low,low,low,medium,regular,NaN,NaN,good,working
high,Europe,low,medium,medium,medium,regular,good,summer,good,working
NaN,UK,low,low,low,NaN,regular,good,summer,good,NaN
low,Europe,low,low,NaN,medium,regular,good,fall,good,NaN
low,UK,low,low,NaN,medium,regular,bad,winter,bad,NaN
high,NaN,low,medium,medium,medium,regular,good,fall,NaN,working
high,US,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,low,high,medium,regular,good,fall,good,working
high,US,NaN,medium,NaN,NaN,regular,bad,spring,bad,working
high,Europe,low,low,low,NaN,regular,bad,summer,bad,working
high,Europe,low,low,low,low,NaN,good,spring,good,weekend
low,NaN,low,low,low,medium,regular,bad,fall,bad,working
low,NaN,low,low,low,medium,NaN,good,summer,good,working
NaN,Europe,low,medium,medium,medium,regular,bad,winter,bad,weekend
low,Europe,low,medium,NaN,NaN,regular,bad,spring,bad,working
NaN,US,low,medium,medium,medium,regular,good,fall,good,working
low,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
high,Europe,low,NaN,low,medium,regular,bad,fall,good,working
high,Europe,low,NaN,high,medium,regular,good,summer,good,working
low,NaN,NaN,low,high,low,regular,good,winter,good,working
NaN,NaN,low,medium,NaN,medium,regular,good,fall,good,working
high,Europe,low,low,medium,medium,regular,good,fall,good,working
high,Europe,low,medium,low,medium,NaN,bad,winter,good,working
low,US,low,low,low,medium,regular,good,spring,NaN,holiday
low,US,low,high,high,medium,regular,bad,winter,bad,working
low,UK,low,low,low,medium,regular,bad,summer,bad,weekend
NaN,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
high,NaN,low,low,low,low,regular,good,NaN,good,working
high,Europe,low,low,low,low,regular,good,summer,good,weekend
low,UK,low,low,low,medium,regular,good,summer,good,working
low,Europe,low,low,low,medium,regular,good,summer,good,working
low,Europe,low,medium,high,medium,regular,bad,summer,bad,working
low,Europe,low,low,medium,medium,regular,bad,winter,bad,working
NaN,UK,low,low,medium,low,regular,good,fall,good,weekend
high,US,low,low,low,low,NaN,good,fall,good,weekend
high,Europe,low,medium,low,medium,regular,bad,winter,bad,working
low,Europe,NaN,medium,medium,NaN,regular,bad,summer,good,working
NaN,US,low,low,low,low,regular,bad,summer,bad,weekend
low,Europe,low,NaN,low,medium,regular,bad,winter,bad,working
low,Europe,low,medium,low,medium,regular,good,spring,good,holiday
high,Europe,low,high,medium,medium,NaN,good,summer,good,working
low,UK,low,low,medium,NaN,regular,good,spring,good,working
low,Europe,low,medium,medium,medium,increased,good,summer,NaN,working
low,Europe,NaN,low,high,medium,regular,bad,fall,bad,weekend
NaN,UK,low,low,low,medium,regular,good,spring,good,working
low,NaN,low,low,low,low,regular,good,fall,good,weekend
high,US,low,medium,low,low,regular,good,spring,good,working
low,UK,low,low,low,medium,regular,good,NaN,good,holiday
low,Europe,low,NaN,high,NaN,regular,bad,fall,bad,working
low,US,low,medium,medium,NaN,NaN,bad,winter,bad,working
low,NaN,low,low,medium,medium,regular,NaN,fall,good,weekend
low,Europe,low,medium,low,low,regular,good,fall,good,weekend
high,Europe,low,low,medium,NaN,regular,NaN,summer,good,weekend
low,UK,low,low,low,medium,regular,good,fall,good,working
high,US,low,medium,medium,low,regular,bad,fall,good,weekend
low,NaN,low,low,low,medium,regular,bad,fall,bad,working
low,Europe,low,medium,medium,medium,regular,NaN,winter,bad,holiday
high,Europe,low,NaN,low,NaN,regular,good,winter,good,weekend
high,US,low,low,low,medium,regular,NaN,fall,good,working
high,US,low,medium,medium,medium,regular,NaN,spring,bad,weekend
high,Europe,NaN,low,low,medium,regular,good,summer,good,weekend
low,US,low,high,medium,NaN,regular,good,fall,good,weekend
low,Europe,low,low,low,medium,NaN,NaN,fall,bad,NaN
low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
low,Europe,low,low,low,low,regular,good,winter,good,weekend
high,Europe,low,medium,medium,medium,regular,NaN,spring,good,weekend
low,US,low,medium,high,low,regular,bad,winter,NaN,working
low,US,low,low,medium,medium,regular,bad,fall,bad,weekend
high,Europe,low,low,low,medium,regular,bad,winter,bad,holiday
low,NaN,low,NaN,medium,low,regular,bad,spring,bad,working
low,Europe,low,low,low,NaN,regular,good,summer,NaN,weekend
low,US,low,high,low,medium,regular,NaN,summer,good,weekend
low,UK,low,low,medium,medium,regular,good,summer,good,working
high,US,low,low,medium,low,regular,good,winter,good,holiday
high,US,low,high,NaN,medium,regular,good,summer,good,working
low,US,low,low,low,medium,regular,bad,NaN,bad,working
low,US,low,high,high,medium,regular,good,fall,good,working
high,US,high,high,low,NaN,regular,good,spring,bad,weekend
low,UK,NaN,high,high,low,regular,bad,fall,good,weekend
low,US,low,NaN,low,medium,regular,bad,winter,bad,weekend
high,US,low,NaN,low,low,regular,bad,fall,bad,working
high,Europe,low,low,NaN,NaN,regular,bad,summer,bad,working
high,Europe,low,medium,low,medium,regular,bad,winter,NaN,holiday
low,Europe,NaN,high,NaN,NaN,regular,bad,winter,bad,working
high,Europe,low,low,high,low,regular,bad,winter,bad,working
low,Europe,NaN,high,high,NaN,regular,good,summer,bad,working
high,Europe,low,medium,medium,NaN,regular,good,summer,NaN,working
low,Europe,low,medium,low,medium,regular,bad,NaN,bad,weekend
high,Europe,low,low,medium,medium,regular,good,summer,good,working
NaN,UK,low,NaN,low,medium,regular,good,spring,NaN,weekend
high,US,low,high,high,medium,regular,good,summer,NaN,working
low,US,low,low,medium,medium,regular,bad,spring,bad,weekend
high,Europe,low,medium,medium,medium,regular,bad,summer,bad,working
low,NaN,high,low,low,low,regular,bad,fall,bad,working
high,UK,low,high,medium,medium,regular,bad,winter,bad,working
high,US,low,low,low,medium,regular,good,spring,good,working
NaN,Europe,low,low,high,medium,regular,bad,NaN,bad,weekend
low,Europe,low,medium,low,medium,regular,bad,winter,bad,working
high,UK,low,low,medium,medium,regular,NaN,fall,good,weekend
low,UK,low,low,low,medium,regular,NaN,spring,bad,working
high,UK,low,low,low,NaN,regular,bad,fall,bad,weekend
low,Europe,low,medium,high,medium,increased,good,summer,NaN,holiday
low,US,low,low,low,low,regular,NaN,winter,NaN,NaN
NaN,Europe,low,low,low,medium,regular,good,spring,good,working
low,US,low,medium,medium,medium,regular,bad,winter,bad,weekend
high,Europe,low,low,low,NaN,regular,good,NaN,good,working
high,UK,low,low,medium,medium,regular,good,summer,good,working
low,Europe,low,medium,medium,medium,regular,good,fall,good,working
low,US,low,medium,high,medium,regular,good,fall,good,weekend
high,Europe,low,low,low,low,regular,bad,summer,bad,working
low,Europe,NaN,low,high,low,regular,bad,fall,bad,working
low,US,low,low,low,NaN,regular,bad,fall,bad,working
low,Europe,low,low,medium,low,regular,good,fall,good,NaN
NaN,NaN,low,low,NaN,low,regular,bad,winter,bad,weekend
low,US,low,medium,high,medium,increased,good,summer,good,weekend
high,US,low,medium,medium,NaN,regular,good,spring,good,weekend
low,Europe,low,low,low,NaN,NaN,bad,summer,good,weekend
high,UK,low,high,low,NaN,regular,good,NaN,good,holiday
high,Europe,low,low,low,medium,regular,good,fall,bad,NaN
low,US,low,low,low,medium,regular,good,summer,good,working
high,Europe,low,low,low,low,regular,good,spring,good,working
low,UK,low,low,medium,medium,regular,good,summer,good,weekend
low,US,low,low,low,low,regular,bad,winter,bad,NaN
high,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
low,US,low,low,NaN,medium,regular,NaN,fall,good,weekend
low,UK,low,low,medium,medium,regular,NaN,summer,good,working
low,Europe,low,medium,low,low,regular,good,fall,NaN,working
NaN,Europe,low,low,low,low,regular,bad,fall,bad,working
high,US,high,low,medium,medium,NaN,bad,winter,bad,working
low,Europe,low,low,medium,low,regular,bad,spring,bad,NaN
low,US,low,NaN,low,low,regular,good,fall,good,working
high,US,high,medium,medium,medium,NaN,bad,winter,bad,working
low,Europe,NaN,medium,medium,NaN,regular,bad,winter,bad,weekend
low,UK,low,low,low,low,regular,good,spring,good,weekend
low,US,low,low,low,medium,regular,bad,spring,bad,working
high,Europe,low,NaN,low,low,increased,good,NaN,bad,working
high,NaN,NaN,medium,NaN,NaN,regular,good,fall,bad,weekend
low,US,low,medium,low,medium,regular,bad,NaN,bad,working
high,Europe,low,low,low,medium,NaN,good,summer,good,working
high,Europe,low,low,medium,low,regular,bad,fall,bad,working
high,UK,low,low,low,NaN,regular,NaN,spring,bad,working
high,Europe,NaN,medium,low,medium,regular,good,fall,good,weekend
low,NaN,low,high,high,medium,regular,bad,winter,bad,working
high,UK,low,medium,low,medium,increased,good,summer,good,NaN
high,Europe,low,medium,high,medium,regular,bad,spring,bad,NaN
low,Europe,low,low,low,low,regular,bad,spring,bad,working
low,Europe,low,medium,high,medium,regular,bad,spring,bad,NaN
low,Europe,low,low,low,medium,regular,bad,winter,NaN,weekend
low,US,low,low,NaN,medium,regular,bad,spring,bad,weekend
high,US,low,medium,medium,medium,regular,good,summer,good,working
low,NaN,low,high,low,low,regular,bad,NaN,bad,working
low,Europe,low,medium,high,low,regular,bad,winter,bad,working
low,US,low,medium,medium,medium,regular,good,spring,bad,working
high,US,low,high,medium,medium,regular,good,summer,good,working
low,NaN,low,high,low,medium,regular,bad,fall,bad,working
high,Europe,low,low,low,low,regular,good,NaN,good,working
high,Europe,low,low,low,low,regular,bad,fall,bad,working
high,Europe,low,low,medium,low,regular,good,spring,good,weekend
low,US,NaN,high,low,low,regular,bad,spring,bad,working
NaN,Europe,high,high,high,medium,regular,bad,winter,NaN,working
low,US,low,high,NaN,low,regular,good,fall,good,weekend
low,Europe,low,low,low,NaN,regular,good,fall,good,weekend
high,Europe,low,low,low,low,regular,good,summer,good,holiday
high,Europe,low,low,low,low,regular,bad,winter,bad,working
high,Europe,high,medium,low,medium,regular,bad,winter,bad,weekend
NaN,Europe,low,NaN,high,medium,regular,bad,summer,bad,working
low,Europe,low,NaN,low,medium,regular,good,fall,good,working
low,Europe,NaN,low,medium,medium,regular,good,spring,good,working
high,NaN,low,high,high,low,regular,NaN,summer,good,weekend
low,UK,low,NaN,medium,low,regular,bad,spring,good,weekend
high,US,low,low,low,medium,regular,bad,fall,good,working
low,UK,low,low,low,medium,regular,bad,NaN,bad,working
low,US,low,low,low,medium,NaN,bad,NaN,good,weekend
low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
low,Europe,low,high,high,low,regular,bad,fall,good,working
low,Europe,low,medium,low,medium,regular,bad,winter,bad,weekend
high,NaN,NaN,low,low,medium,regular,good,winter,bad,working
low,US,low,low,medium,low,regular,bad,fall,bad,working
high,UK,NaN,NaN,low,medium,regular,good,spring,good,working
low,Europe,low,high,medium,medium,regular,good,fall,good,weekend
NaN,Europe,low,medium,NaN,medium,regular,bad,fall,bad,holiday
low,NaN,low,low,low,medium,increased,NaN,fall,bad,working
high,UK,high,low,low,low,NaN,good,summer,good,weekend
low,US,NaN,low,low,low,regular,bad,winter,bad,working
low,NaN,low,low,low,medium,NaN,bad,NaN,bad,weekend
high,Europe,low,medium,high,NaN,regular,good,spring,good,working
high,Europe,low,low,NaN,medium,NaN,good,winter,good,weekend
low,NaN,low,low,medium,low,regular,good,fall,good,working
high,US,low,high,high,low,NaN,NaN,fall,good,working
high,UK,low,medium,medium,medium,regular,good,winter,NaN,weekend
high,Europe,low,low,low,low,regular,NaN,spring,good,weekend
low,US,NaN,NaN,low,medium,increased,good,fall,good,working
high,NaN,low,low,low,low,regular,good,winter,bad,holiday
low,US,low,medium,high,medium,regular,bad,fall,bad,working
high,US,low,high,high,medium,regular,good,summer,good,working
high,UK,low,low,low,medium,regular,good,spring,good,weekend
high,US,low,NaN,high,medium,regular,good,NaN,good,weekend
high,US,low,low,low,medium,regular,good,fall,bad,NaN
low,Europe,low,high,medium,medium,regular,bad,summer,good,weekend
low,UK,low,low,low,medium,regular,NaN,fall,bad,working
high,US,high,low,low,low,regular,NaN,spring,good,weekend
high,US,high,high,high,NaN,NaN,NaN,summer,NaN,NaN
low,UK,low,medium,medium,NaN,regular,good,fall,good,working
low,UK,low,low,low,NaN,regular,good,summer,good,working
low,Europe,low,low,medium,medium,increased,good,summer,good,working
high,US,high,medium,high,medium,increased,bad,winter,bad,working
low,Europe,low,medium,low,medium,regular,good,summer,good,working
high,Europe,low,high,medium,medium,regular,NaN,fall,bad,working
high,US,low,high,high,NaN,regular,bad,fall,bad,weekend
low,Europe,low,medium,low,medium,regular,good,fall,good,working
low,Europe,low,low,NaN,medium,regular,bad,spring,bad,working
low,US,low,high,high,medium,regular,good,winter,good,weekend
low,US,low,low,low,medium,regular,good,fall,good,NaN
high,UK,low,low,medium,low,regular,bad,summer,bad,weekend
low,UK,NaN,low,low,medium,regular,bad,winter,bad,working
high,UK,NaN,medium,low,medium,regular,bad,winter,bad,weekend
low,Europe,low,medium,medium,medium,regular,bad,fall,good,working
high,UK,NaN,medium,NaN,medium,regular,good,summer,good,weekend
high,Europe,high,medium,medium,low,regular,good,fall,good,working
low,Europe,low,low,low,low,regular,bad,NaN,bad,holiday
low,Europe,low,medium,low,medium,regular,good,spring,NaN,working
low,US,low,low,low,medium,regular,bad,winter,bad,working
NaN,Europe,low,low,low,low,regular,bad,winter,good,weekend
high,UK,high,high,high,medium,regular,bad,winter,good,weekend
low,UK,low,low,low,medium,regular,good,spring,good,weekend
high,UK,low,high,medium,low,regular,bad,summer,bad,weekend
low,NaN,low,low,low,medium,regular,bad,winter,bad,weekend
high,Europe,low,low,low,medium,regular,good,summer,NaN,weekend
NaN,Europe,low,low,low,medium,regular,bad,fall,bad,weekend
high,Europe,low,NaN,high,NaN,NaN,good,fall,good,weekend
low,Europe,low,medium,low,medium,increased,bad,fall,bad,NaN
low,Europe,low,low,low,medium,regular,good,spring,good,working
high,Europe,high,high,high,medium,regular,bad,winter,good,NaN
low,US,NaN,low,low,medium,regular,bad,spring,NaN,working
high,UK,low,medium,low,medium,NaN,good,summer,good,working
low,US,low,NaN,low,low,regular,bad,fall,good,weekend
low,Europe,low,medium,NaN,medium,regular,NaN,summer,bad,holiday
high,US,low,medium,medium,NaN,regular,good,summer,good,working
NaN,Europe,low,low,low,low,regular,good,summer,good,weekend
high,US,low,medium,high,medium,regular,bad,fall,bad,weekend
high,US,low,low,low,medium,regular,bad,fall,bad,weekend
NaN,Europe,low,low,low,NaN,regular,bad,fall,bad,working
low,UK,low,NaN,low,low,regular,bad,winter,bad,working
high,Europe,low,low,low,low,regular,good,summer,NaN,working
low,US,low,high,medium,medium,regular,good,summer,good,working
high,UK,low,low,low,medium,regular,good,summer,good,working
low,US,low,medium,low,medium,regular,bad,fall,bad,working
low,Europe,low,medium,high,low,regular,bad,spring,bad,working
low,Europe,low,low,NaN,low,regular,bad,winter,good,weekend
NaN,Europe,low,medium,medium,medium,regular,good,spring,good,working
low,NaN,high,low,low,low,regular,bad,spring,bad,working
low,UK,low,low,low,medium,increased,bad,fall,bad,working
high,Europe,low,medium,high,medium,regular,NaN,summer,good,weekend
high,NaN,low,low,low,NaN,regular,good,spring,bad,working
low,Europe,NaN,low,low,medium,increased,bad,fall,bad,working
low,UK,low,medium,high,medium,regular,good,summer,good,working
low,US,low,low,low,low,regular,bad,winter,bad,working
high,NaN,low,low,medium,low,regular,bad,NaN,bad,working
low,Europe,low,high,high,medium,regular,good,summer,good,working
NaN,UK,low,low,low,NaN,regular,good,summer,good,working
low,Europe,low,high,high,medium,regular,bad,winter,bad,working
low,US,low,low,medium,medium,increased,bad,fall,bad,weekend
low,UK,low,NaN,medium,low,regular,bad,spring,bad,working
NaN,Europe,low,medium,low,NaN,regular,bad,fall,good,working
high,US,NaN,low,low,low,regular,bad,winter,bad,working
high,UK,high,medium,medium,medium,regular,good,fall,good,working
low,UK,low,low,high,low,regular,good,fall,good,working
low,US,low,medium,medium,medium,NaN,good,summer,good,NaN
NaN,Europe,high,low,low,medium,regular,good,fall,good,weekend
low,NaN,low,high,high,medium,regular,bad,spring,good,working
low,Europe,low,high,high,medium,regular,bad,spring,good,NaN
high,Europe,low,medium,high,medium,regular,good,summer,good,working
high,Europe,high,high,medium,NaN,regular,bad,summer,good,working
low,Europe,low,low,low,medium,regular,bad,summer,bad,NaN
high,Europe,low,low,low,medium,regular,good,summer,good,weekend
high,Europe,low,medium,medium,medium,NaN,good,fall,good,weekend
high,UK,low,low,medium,NaN,NaN,good,summer,good,working
low,Europe,NaN,medium,medium,medium,regular,bad,fall,bad,working
high,Europe,low,medium,medium,low,regular,good,summer,good,weekend
low,UK,low,low,low,low,regular,bad,winter,bad,working
high,US,low,low,medium,medium,regular,good,summer,good,NaN
low,Europe,low,low,low,low,NaN,good,summer,good,working
high,Europe,low,medium,low,medium,regular,good,fall,good,weekend
high,UK,high,medium,high,low,regular,bad,winter,good,NaN
low,US,low,medium,NaN,low,regular,good,fall,good,weekend
high,US,low,medium,NaN,low,regular,good,summer,good,weekend
low,UK,low,medium,high,medium,regular,bad,fall,bad,working
high,UK,low,low,medium,low,increased,good,fall,good,working
low,Europe,low,low,medium,medium,regular,good,summer,bad,working
low,Europe,low,low,low,medium,regular,good,fall,good,weekend
low,Europe,low,low,low,medium,regular,bad,summer,bad,working
high,US,low,high,high,low,regular,good,winter,good,weekend
low,Europe,low,low,low,NaN,regular,good,summer,good,holiday
low,Europe,low,low,low,low,increased,good,spring,good,weekend
high,Europe,low,low,low,medium,regular,bad,winter,bad,working
high,Europe,low,medium,NaN,low,regular,NaN,fall,good,weekend
low,Europe,low,low,low,low,regular,good,fall,good,weekend
low,Europe,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,medium,high,medium,regular,good,fall,good,working
NaN,US,low,medium,medium,medium,regular,good,fall,good,holiday
low,Europe,low,low,low,low,NaN,good,fall,good,weekend
low,US,low,medium,medium,medium,regular,bad,summer,good,weekend
low,Europe,low,low,low,low,NaN,bad,spring,bad,working
low,US,low,low,medium,low,regular,bad,winter,bad,holiday
low,Europe,low,low,low,medium,regular,bad,winter,bad,working
low,US,low,medium,medium,medium,NaN,bad,winter,bad,working
low,Europe,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,low,medium,medium,regular,NaN,winter,good,NaN
high,Europe,high,high,high,medium,increased,good,summer,good,working
high,US,high,low,low,low,regular,good,summer,good,working
low,Europe,low,medium,high,low,regular,bad,winter,bad,working
low,Europe,low,low,NaN,medium,regular,bad,winter,bad,weekend
high,Europe,low,low,low,low,regular,good,spring,good,NaN
low,Europe,low,low,medium,medium,regular,good,summer,good,working
high,Europe,low,medium,high,medium,regular,good,winter,NaN,working
low,UK,low,low,low,low,regular,NaN,winter,bad,working
low,UK,low,low,low,low,regular,bad,winter,bad,weekend
low,Europe,low,medium,low,medium,regular,bad,NaN,bad,weekend
low,Europe,low,medium,medium,medium,increased,good,summer,good,working
low,Europe,low,low,medium,low,regular,bad,winter,bad,working
low,US,low,low,medium,medium,regular,good,summer,good,working
high,US,low,low,medium,medium,regular,good,fall,good,working
high,UK,low,low,low,medium,regular,good,summer,good,working
low,Europe,low,medium,low,medium,regular,good,summer,good,working
low,UK,low,low,medium,low,regular,bad,winter,bad,working
low,UK,low,low,low,medium,regular,good,winter,good,weekend
high,Europe,low,NaN,medium,medium,increased,bad,winter,bad,working
low,US,low,low,low,low,regular,bad,fall,bad,holiday
low,Europe,NaN,high,NaN,medium,regular,bad,spring,bad,weekend
high,US,low,low,low,medium,regular,NaN,summer,good,working
high,US,NaN,NaN,low,medium,regular,good,fall,good,holiday
high,Europe,low,medium,high,medium,regular,bad,fall,NaN,working
NaN,US,low,low,low,medium,regular,NaN,fall,bad,working
low,UK,low,low,low,low,NaN,bad,fall,NaN,weekend
low,Europe,low,NaN,NaN,medium,regular,bad,winter,bad,working
high,Europe,low,low,low,NaN,regular,good,summer,good,weekend
low,NaN,low,medium,high,NaN,regular,good,fall,good,working
low,NaN,NaN,low,high,medium,regular,good,summer,good,working
high,Europe,low,high,high,medium,regular,bad,winter,bad,working
low,Europe,low,medium,low,low,regular,bad,winter,bad,holiday
high,Europe,low,low,low,medium,regular,good,fall,good,working
high,Europe,low,medium,low,medium,regular,good,summer,good,working
high,UK,low,low,low,low,regular,good,spring,good,working
high,US,low,medium,low,medium,regular,NaN,spring,NaN,holiday
high,US,low,low,low,low,increased,NaN,fall,bad,working
high,NaN,low,low,low,medium,regular,bad,winter,bad,working
high,Europe,low,low,NaN,medium,regular,bad,fall,good,weekend
low,NaN,low,high,high,medium,regular,bad,summer,bad,NaN
high,Europe,low,NaN,high,low,increased,bad,fall,bad,working
low,UK,low,low,medium,low,increased,bad,fall,good,weekend
low,Europe,low,low,low,low,regular,bad,summer,bad,working
high,US,high,high,high,medium,regular,bad,winter,bad,working
high,UK,NaN,NaN,low,medium,NaN,bad,NaN,bad,working
high,Europe,low,low,medium,medium,regular,good,spring,good,working
low,Europe,low,low,medium,medium,regular,good,summer,good,working
low,Europe,NaN,low,medium,medium,NaN,bad,NaN,good,holiday
low,Europe,low,low,low,low,regular,good,fall,good,weekend
low,UK,NaN,low,low,low,regular,good,spring,bad,holiday
NaN,UK,low,low,NaN,NaN,regular,good,fall,good,weekend
NaN,Europe,NaN,medium,low,medium,regular,bad,winter,bad,working
low,Europe,low,low,low,low,regular,bad,winter,bad,holiday
low,Europe,low,low,low,medium,increased,bad,NaN,bad,working
low,UK,low,medium,low,medium,regular,bad,summer,good,working
high,US,low,low,low,medium,regular,good,spring,good,working
NaN,UK,low,low,low,low,regular,bad,fall,bad,working
high,Europe,low,high,high,medium,regular,good,fall,good,weekend
low,Europe,low,medium,medium,medium,regular,good,summer,good,working
low,Europe,low,low,high,medium,regular,bad,fall,good,working
low,Europe,low,low,low,medium,regular,bad,fall,bad,holiday
low,Europe,low,low,low,medium,increased,good,winter,good,working
low,UK,low,high,medium,low,regular,good,summer,good,working
high,Europe,low,NaN,medium,medium,regular,good,NaN,good,weekend
low,UK,low,high,high,low,regular,bad,summer,bad,working
low,US,low,low,NaN,NaN,regular,bad,spring,NaN,weekend
high,UK,high,NaN,low,low,regular,bad,fall,bad,NaN
NaN,US,low,medium,medium,medium,regular,NaN,winter,bad,weekend
high,US,low,low,low,low,regular,good,spring,good,NaN
low,US,low,medium,high,low,regular,bad,spring,bad,working
low,UK,NaN,low,low,medium,regular,good,NaN,good,NaN
low,Europe,low,medium,high,low,regular,bad,winter,NaN,holiday
low,UK,low,low,low,low,regular,bad,winter,bad,NaN
high,US,low,medium,high,low,regular,bad,winter,bad,working
NaN,NaN,low,low,low,medium,regular,bad,spring,bad,weekend
NaN,Europe,low,low,low,medium,increased,good,spring,good,weekend
NaN,Europe,low,high,low,medium,regular,bad,spring,good,weekend
low,Europe,low,high,high,low,regular,bad,fall,bad,working
high,Europe,low,NaN,low,medium,regular,good,NaN,good,holiday
high,Europe,low,high,medium,medium,regular,NaN,NaN,good,weekend
low,Europe,low,medium,low,low,NaN,bad,winter,bad,working
low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
low,Europe,low,medium,low,medium,regular,good,summer,good,working
high,US,low,NaN,medium,low,regular,good,winter,bad,weekend
high,Europe,low,low,low,medium,increased,good,winter,bad,weekend
high,Europe,high,high,low,medium,increased,bad,summer,good,working
low,NaN,NaN,high,medium,medium,regular,bad,fall,bad,working
low,UK,low,low,low,low,increased,bad,winter,bad,working
high,Europe,high,medium,low,medium,regular,bad,NaN,NaN,working
high,Europe,low,medium,NaN,NaN,regular,good,NaN,good,working
low,Europe,low,NaN,NaN,medium,regular,good,spring,bad,working
high,Europe,low,low,low,medium,regular,bad,fall,bad,working
low,US,low,medium,high,low,regular,bad,spring,bad,weekend
low,Europe,low,low,low,medium,regular,NaN,summer,good,working
high,US,NaN,NaN,low,NaN,regular,bad,NaN,good,working
high,US,low,medium,low,medium,regular,good,spring,good,working
low,US,low,medium,high,medium,regular,good,summer,bad,weekend
NaN,US,low,low,medium,medium,regular,good,fall,good,working
low,Europe,low,high,NaN,medium,regular,bad,fall,NaN,working
NaN,US,low,high,high,low,regular,bad,fall,NaN,holiday
low,NaN,low,medium,high,medium,NaN,bad,fall,bad,working
low,US,low,low,low,medium,regular,bad,spring,bad,NaN
high,Europe,high,medium,low,medium,regular,good,fall,good,working
low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
high,UK,low,low,low,medium,regular,good,summer,good,working
high,Europe,low,NaN,low,medium,regular,bad,winter,bad,working
NaN,NaN,low,low,low,medium,regular,good,winter,good,working
NaN,US,low,low,medium,low,increased,bad,spring,bad,working
high,UK,low,NaN,low,low,regular,bad,fall,bad,working
high,US,low,high,low,medium,NaN,good,NaN,good,working
high,UK,low,low,low,NaN,regular,good,spring,NaN,working
low,US,low,low,low,medium,regular,bad,NaN,bad,weekend
low,Europe,low,high,high,low,regular,bad,winter,bad,working
high,US,low,low,low,medium,regular,good,fall,bad,weekend
high,UK,high,low,low,NaN,regular,good,spring,good,working
high,US,low,low,low,NaN,regular,good,summer,good,working
